DateFormatted,1,2,Totalt,Totalt i retning Danmarksplass,Totalt i retning Florida
2017-03-18 10:00:00,10.0,10.0,20.0,10.0,10.0
2017-03-18 11:00:00,4.0,9.0,13.0,9.0,4.0
2017-03-18 12:00:00,21.0,19.0,40.0,19.0,21.0
2017-03-18 13:00:00,12.0,16.0,28.0,16.0,12.0
2017-03-18 14:00:00,19.0,11.0,30.0,11.0,19.0
2017-03-18 15:00:00,24.0,15.0,39.0,15.0,24.0
2017-03-18 16:00:00,20.0,9.0,29.0,9.0,20.0
2017-03-18 17:00:00,17.0,8.0,25.0,8.0,17.0
2017-03-18 18:00:00,13.0,7.0,20.0,7.0,13.0
2017-03-18 19:00:00,4.0,7.0,11.0,7.0,4.0
2017-03-18 20:00:00,4.0,6.0,10.0,6.0,4.0
2017-03-18 21:00:00,5.0,3.0,8.0,3.0,5.0
2017-03-18 22:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-18 23:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-19 00:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-19 01:00:00,3.0,2.0,5.0,2.0,3.0
2017-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-19 03:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-19 04:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-19 05:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-19 06:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-19 07:00:00,3.0,2.0,5.0,2.0,3.0
2017-03-19 08:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-19 09:00:00,6.0,2.0,8.0,2.0,6.0
2017-03-19 10:00:00,8.0,5.0,13.0,5.0,8.0
2017-03-19 11:00:00,7.0,6.0,13.0,6.0,7.0
2017-03-19 12:00:00,8.0,14.0,22.0,14.0,8.0
2017-03-19 13:00:00,5.0,8.0,13.0,8.0,5.0
2017-03-19 14:00:00,18.0,9.0,27.0,9.0,18.0
2017-03-19 15:00:00,8.0,9.0,17.0,9.0,8.0
2017-03-19 16:00:00,11.0,7.0,18.0,7.0,11.0
2017-03-19 17:00:00,9.0,5.0,14.0,5.0,9.0
2017-03-19 18:00:00,15.0,6.0,21.0,6.0,15.0
2017-03-19 19:00:00,9.0,7.0,16.0,7.0,9.0
2017-03-19 20:00:00,4.0,3.0,7.0,3.0,4.0
2017-03-19 21:00:00,6.0,4.0,10.0,4.0,6.0
2017-03-19 22:00:00,3.0,2.0,5.0,2.0,3.0
2017-03-19 23:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-20 00:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-20 01:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-20 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-20 05:00:00,4.0,10.0,14.0,10.0,4.0
2017-03-20 06:00:00,9.0,23.0,32.0,23.0,9.0
2017-03-20 07:00:00,35.0,120.0,155.0,120.0,35.0
2017-03-20 08:00:00,32.0,142.0,174.0,142.0,32.0
2017-03-20 09:00:00,9.0,59.0,68.0,59.0,9.0
2017-03-20 10:00:00,5.0,25.0,30.0,25.0,5.0
2017-03-20 11:00:00,18.0,15.0,33.0,15.0,18.0
2017-03-20 12:00:00,15.0,11.0,26.0,11.0,15.0
2017-03-20 13:00:00,15.0,11.0,26.0,11.0,15.0
2017-03-20 14:00:00,34.0,24.0,58.0,24.0,34.0
2017-03-20 15:00:00,133.0,17.0,150.0,17.0,133.0
2017-03-20 16:00:00,153.0,31.0,184.0,31.0,153.0
2017-03-20 17:00:00,68.0,18.0,86.0,18.0,68.0
2017-03-20 18:00:00,45.0,15.0,60.0,15.0,45.0
2017-03-20 19:00:00,34.0,10.0,44.0,10.0,34.0
2017-03-20 20:00:00,20.0,9.0,29.0,9.0,20.0
2017-03-20 21:00:00,25.0,3.0,28.0,3.0,25.0
2017-03-20 22:00:00,8.0,10.0,18.0,10.0,8.0
2017-03-20 23:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-21 00:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-21 01:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-21 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-21 03:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-21 04:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-21 05:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-21 06:00:00,14.0,26.0,40.0,26.0,14.0
2017-03-21 07:00:00,31.0,111.0,142.0,111.0,31.0
2017-03-21 08:00:00,38.0,167.0,205.0,167.0,38.0
2017-03-21 09:00:00,12.0,39.0,51.0,39.0,12.0
2017-03-21 10:00:00,13.0,27.0,40.0,27.0,13.0
2017-03-21 11:00:00,13.0,19.0,32.0,19.0,13.0
2017-03-21 12:00:00,10.0,11.0,21.0,11.0,10.0
2017-03-21 13:00:00,19.0,16.0,35.0,16.0,19.0
2017-03-21 14:00:00,35.0,13.0,48.0,13.0,35.0
2017-03-21 15:00:00,145.0,33.0,178.0,33.0,145.0
2017-03-21 16:00:00,162.0,50.0,212.0,50.0,162.0
2017-03-21 17:00:00,85.0,26.0,111.0,26.0,85.0
2017-03-21 18:00:00,53.0,15.0,68.0,15.0,53.0
2017-03-21 19:00:00,34.0,9.0,43.0,9.0,34.0
2017-03-21 20:00:00,29.0,11.0,40.0,11.0,29.0
2017-03-21 21:00:00,20.0,2.0,22.0,2.0,20.0
2017-03-21 22:00:00,11.0,8.0,19.0,8.0,11.0
2017-03-21 23:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-22 00:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-22 01:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-22 02:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-22 03:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-22 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-22 05:00:00,3.0,7.0,10.0,7.0,3.0
2017-03-22 06:00:00,13.0,19.0,32.0,19.0,13.0
2017-03-22 07:00:00,34.0,98.0,132.0,98.0,34.0
2017-03-22 08:00:00,33.0,126.0,159.0,126.0,33.0
2017-03-22 09:00:00,11.0,39.0,50.0,39.0,11.0
2017-03-22 10:00:00,7.0,14.0,21.0,14.0,7.0
2017-03-22 11:00:00,7.0,18.0,25.0,18.0,7.0
2017-03-22 12:00:00,8.0,13.0,21.0,13.0,8.0
2017-03-22 13:00:00,19.0,8.0,27.0,8.0,19.0
2017-03-22 14:00:00,32.0,13.0,45.0,13.0,32.0
2017-03-22 15:00:00,102.0,19.0,121.0,19.0,102.0
2017-03-22 16:00:00,127.0,38.0,165.0,38.0,127.0
2017-03-22 17:00:00,66.0,23.0,89.0,23.0,66.0
2017-03-22 18:00:00,34.0,22.0,56.0,22.0,34.0
2017-03-22 19:00:00,25.0,8.0,33.0,8.0,25.0
2017-03-22 20:00:00,17.0,7.0,24.0,7.0,17.0
2017-03-22 21:00:00,24.0,7.0,31.0,7.0,24.0
2017-03-22 22:00:00,7.0,7.0,14.0,7.0,7.0
2017-03-22 23:00:00,7.0,0.0,7.0,0.0,7.0
2017-03-23 00:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-23 01:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-23 02:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-23 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-23 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-23 05:00:00,2.0,7.0,9.0,7.0,2.0
2017-03-23 06:00:00,8.0,16.0,24.0,16.0,8.0
2017-03-23 07:00:00,34.0,86.0,120.0,86.0,34.0
2017-03-23 08:00:00,28.0,146.0,174.0,146.0,28.0
2017-03-23 09:00:00,19.0,44.0,63.0,44.0,19.0
2017-03-23 10:00:00,8.0,16.0,24.0,16.0,8.0
2017-03-23 11:00:00,6.0,12.0,18.0,12.0,6.0
2017-03-23 12:00:00,6.0,9.0,15.0,9.0,6.0
2017-03-23 13:00:00,15.0,6.0,21.0,6.0,15.0
2017-03-23 14:00:00,33.0,16.0,49.0,16.0,33.0
2017-03-23 15:00:00,95.0,24.0,119.0,24.0,95.0
2017-03-23 16:00:00,115.0,36.0,151.0,36.0,115.0
2017-03-23 17:00:00,58.0,13.0,71.0,13.0,58.0
2017-03-23 18:00:00,38.0,8.0,46.0,8.0,38.0
2017-03-23 19:00:00,24.0,7.0,31.0,7.0,24.0
2017-03-23 20:00:00,22.0,7.0,29.0,7.0,22.0
2017-03-23 21:00:00,14.0,4.0,18.0,4.0,14.0
2017-03-23 22:00:00,7.0,6.0,13.0,6.0,7.0
2017-03-23 23:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-24 00:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-24 01:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-24 02:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-24 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-24 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-24 05:00:00,3.0,1.0,4.0,1.0,3.0
2017-03-24 06:00:00,10.0,23.0,33.0,23.0,10.0
2017-03-24 07:00:00,28.0,88.0,116.0,88.0,28.0
2017-03-24 08:00:00,25.0,121.0,146.0,121.0,25.0
2017-03-24 09:00:00,14.0,49.0,63.0,49.0,14.0
2017-03-24 10:00:00,12.0,27.0,39.0,27.0,12.0
2017-03-24 11:00:00,9.0,14.0,23.0,14.0,9.0
2017-03-24 12:00:00,8.0,7.0,15.0,7.0,8.0
2017-03-24 13:00:00,26.0,13.0,39.0,13.0,26.0
2017-03-24 14:00:00,33.0,20.0,53.0,20.0,33.0
2017-03-24 15:00:00,108.0,28.0,136.0,28.0,108.0
2017-03-24 16:00:00,127.0,16.0,143.0,16.0,127.0
2017-03-24 17:00:00,45.0,15.0,60.0,15.0,45.0
2017-03-24 18:00:00,34.0,5.0,39.0,5.0,34.0
2017-03-24 19:00:00,18.0,10.0,28.0,10.0,18.0
2017-03-24 20:00:00,15.0,2.0,17.0,2.0,15.0
2017-03-24 21:00:00,10.0,6.0,16.0,6.0,10.0
2017-03-24 22:00:00,7.0,2.0,9.0,2.0,7.0
2017-03-24 23:00:00,5.0,1.0,6.0,1.0,5.0
2017-03-25 00:00:00,8.0,0.0,8.0,0.0,8.0
2017-03-25 01:00:00,2.0,2.0,4.0,2.0,2.0
2017-03-25 02:00:00,2.0,2.0,4.0,2.0,2.0
2017-03-25 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-25 04:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-25 05:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-25 06:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-25 07:00:00,2.0,7.0,9.0,7.0,2.0
2017-03-25 08:00:00,8.0,6.0,14.0,6.0,8.0
2017-03-25 09:00:00,11.0,8.0,19.0,8.0,11.0
2017-03-25 10:00:00,8.0,6.0,14.0,6.0,8.0
2017-03-25 11:00:00,10.0,9.0,19.0,9.0,10.0
2017-03-25 12:00:00,10.0,7.0,17.0,7.0,10.0
2017-03-25 13:00:00,11.0,16.0,27.0,16.0,11.0
2017-03-25 14:00:00,9.0,10.0,19.0,10.0,9.0
2017-03-25 15:00:00,13.0,5.0,18.0,5.0,13.0
2017-03-25 16:00:00,11.0,12.0,23.0,12.0,11.0
2017-03-25 17:00:00,16.0,13.0,29.0,13.0,16.0
2017-03-25 18:00:00,12.0,5.0,17.0,5.0,12.0
2017-03-25 19:00:00,12.0,5.0,17.0,5.0,12.0
2017-03-25 20:00:00,8.0,7.0,15.0,7.0,8.0
2017-03-25 21:00:00,7.0,4.0,11.0,4.0,7.0
2017-03-25 22:00:00,3.0,1.0,4.0,1.0,3.0
2017-03-25 23:00:00,6.0,2.0,8.0,2.0,6.0
2017-03-26 00:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-26 01:00:00,6.0,4.0,10.0,4.0,6.0
2017-03-26 03:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-26 04:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-26 05:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-26 06:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-26 07:00:00,3.0,5.0,8.0,5.0,3.0
2017-03-26 08:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-26 09:00:00,4.0,7.0,11.0,7.0,4.0
2017-03-26 10:00:00,5.0,5.0,10.0,5.0,5.0
2017-03-26 11:00:00,4.0,6.0,10.0,6.0,4.0
2017-03-26 12:00:00,15.0,17.0,32.0,17.0,15.0
2017-03-26 13:00:00,14.0,9.0,23.0,9.0,14.0
2017-03-26 14:00:00,28.0,11.0,39.0,11.0,28.0
2017-03-26 15:00:00,24.0,16.0,40.0,16.0,24.0
2017-03-26 16:00:00,25.0,22.0,47.0,22.0,25.0
2017-03-26 17:00:00,17.0,10.0,27.0,10.0,17.0
2017-03-26 18:00:00,21.0,11.0,32.0,11.0,21.0
2017-03-26 19:00:00,19.0,10.0,29.0,10.0,19.0
2017-03-26 20:00:00,7.0,11.0,18.0,11.0,7.0
2017-03-26 21:00:00,5.0,7.0,12.0,7.0,5.0
2017-03-26 22:00:00,9.0,4.0,13.0,4.0,9.0
2017-03-26 23:00:00,5.0,2.0,7.0,2.0,5.0
2017-03-27 00:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-27 02:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-27 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-27 04:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-27 05:00:00,1.0,3.0,4.0,3.0,1.0
2017-03-27 06:00:00,20.0,33.0,53.0,33.0,20.0
2017-03-27 07:00:00,48.0,128.0,176.0,128.0,48.0
2017-03-27 08:00:00,32.0,207.0,239.0,207.0,32.0
2017-03-27 09:00:00,11.0,55.0,66.0,55.0,11.0
2017-03-27 10:00:00,15.0,26.0,41.0,26.0,15.0
2017-03-27 11:00:00,20.0,22.0,42.0,22.0,20.0
2017-03-27 12:00:00,16.0,19.0,35.0,19.0,16.0
2017-03-27 13:00:00,20.0,20.0,40.0,20.0,20.0
2017-03-27 14:00:00,41.0,20.0,61.0,20.0,41.0
2017-03-27 15:00:00,167.0,36.0,203.0,36.0,167.0
2017-03-27 16:00:00,203.0,36.0,239.0,36.0,203.0
2017-03-27 17:00:00,102.0,26.0,128.0,26.0,102.0
2017-03-27 18:00:00,54.0,21.0,75.0,21.0,54.0
2017-03-27 19:00:00,36.0,18.0,54.0,18.0,36.0
2017-03-27 20:00:00,27.0,17.0,44.0,17.0,27.0
2017-03-27 21:00:00,24.0,4.0,28.0,4.0,24.0
2017-03-27 22:00:00,14.0,4.0,18.0,4.0,14.0
2017-03-27 23:00:00,9.0,1.0,10.0,1.0,9.0
2017-03-28 00:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-28 02:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-28 03:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-28 04:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-28 05:00:00,2.0,6.0,8.0,6.0,2.0
2017-03-28 06:00:00,13.0,38.0,51.0,38.0,13.0
2017-03-28 07:00:00,61.0,114.0,175.0,114.0,61.0
2017-03-28 08:00:00,47.0,189.0,236.0,189.0,47.0
2017-03-28 09:00:00,19.0,52.0,71.0,52.0,19.0
2017-03-28 10:00:00,14.0,26.0,40.0,26.0,14.0
2017-03-28 11:00:00,13.0,29.0,42.0,29.0,13.0
2017-03-28 12:00:00,28.0,35.0,63.0,35.0,28.0
2017-03-28 13:00:00,35.0,25.0,60.0,25.0,35.0
2017-03-28 14:00:00,53.0,38.0,91.0,38.0,53.0
2017-03-28 15:00:00,167.0,41.0,208.0,41.0,167.0
2017-03-28 16:00:00,207.0,50.0,257.0,50.0,207.0
2017-03-28 17:00:00,103.0,30.0,133.0,30.0,103.0
2017-03-28 18:00:00,68.0,25.0,93.0,25.0,68.0
2017-03-28 19:00:00,43.0,22.0,65.0,22.0,43.0
2017-03-28 20:00:00,41.0,11.0,52.0,11.0,41.0
2017-03-28 21:00:00,26.0,9.0,35.0,9.0,26.0
2017-03-28 22:00:00,10.0,10.0,20.0,10.0,10.0
2017-03-28 23:00:00,3.0,1.0,4.0,1.0,3.0
2017-03-29 00:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-29 01:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-29 02:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-29 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-29 05:00:00,2.0,7.0,9.0,7.0,2.0
2017-03-29 06:00:00,18.0,35.0,53.0,35.0,18.0
2017-03-29 07:00:00,40.0,146.0,186.0,146.0,40.0
2017-03-29 08:00:00,39.0,189.0,228.0,189.0,39.0
2017-03-29 09:00:00,17.0,58.0,75.0,58.0,17.0
2017-03-29 10:00:00,12.0,32.0,44.0,32.0,12.0
2017-03-29 11:00:00,11.0,24.0,35.0,24.0,11.0
2017-03-29 12:00:00,11.0,29.0,40.0,29.0,11.0
2017-03-29 13:00:00,28.0,12.0,40.0,12.0,28.0
2017-03-29 14:00:00,51.0,15.0,66.0,15.0,51.0
2017-03-29 15:00:00,162.0,41.0,203.0,41.0,162.0
2017-03-29 16:00:00,206.0,44.0,250.0,44.0,206.0
2017-03-29 17:00:00,100.0,29.0,129.0,29.0,100.0
2017-03-29 18:00:00,70.0,22.0,92.0,22.0,70.0
2017-03-29 19:00:00,30.0,16.0,46.0,16.0,30.0
2017-03-29 20:00:00,33.0,8.0,41.0,8.0,33.0
2017-03-29 21:00:00,23.0,8.0,31.0,8.0,23.0
2017-03-29 22:00:00,15.0,10.0,25.0,10.0,15.0
2017-03-29 23:00:00,8.0,3.0,11.0,3.0,8.0
2017-03-30 00:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-30 01:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-30 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-30 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-30 05:00:00,2.0,6.0,8.0,6.0,2.0
2017-03-30 06:00:00,18.0,27.0,45.0,27.0,18.0
2017-03-30 07:00:00,35.0,101.0,136.0,101.0,35.0
2017-03-30 08:00:00,22.0,141.0,163.0,141.0,22.0
2017-03-30 09:00:00,13.0,57.0,70.0,57.0,13.0
2017-03-30 10:00:00,5.0,23.0,28.0,23.0,5.0
2017-03-30 11:00:00,10.0,18.0,28.0,18.0,10.0
2017-03-30 12:00:00,9.0,6.0,15.0,6.0,9.0
2017-03-30 13:00:00,21.0,8.0,29.0,8.0,21.0
2017-03-30 14:00:00,30.0,13.0,43.0,13.0,30.0
2017-03-30 15:00:00,117.0,27.0,144.0,27.0,117.0
2017-03-30 16:00:00,136.0,29.0,165.0,29.0,136.0
2017-03-30 17:00:00,69.0,16.0,85.0,16.0,69.0
2017-03-30 18:00:00,39.0,13.0,52.0,13.0,39.0
2017-03-30 19:00:00,27.0,17.0,44.0,17.0,27.0
2017-03-30 20:00:00,17.0,13.0,30.0,13.0,17.0
2017-03-30 21:00:00,14.0,4.0,18.0,4.0,14.0
2017-03-30 22:00:00,11.0,3.0,14.0,3.0,11.0
2017-03-30 23:00:00,6.0,0.0,6.0,0.0,6.0
2017-03-31 00:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-31 01:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-31 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-31 03:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-31 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-31 05:00:00,2.0,6.0,8.0,6.0,2.0
2017-03-31 06:00:00,8.0,22.0,30.0,22.0,8.0
2017-03-31 07:00:00,32.0,102.0,134.0,102.0,32.0
2017-03-31 08:00:00,26.0,151.0,177.0,151.0,26.0
2017-03-31 09:00:00,16.0,49.0,65.0,49.0,16.0
2017-03-31 10:00:00,12.0,26.0,38.0,26.0,12.0
2017-03-31 11:00:00,15.0,17.0,32.0,17.0,15.0
2017-03-31 12:00:00,23.0,13.0,36.0,13.0,23.0
2017-03-31 13:00:00,22.0,9.0,31.0,9.0,22.0
2017-03-31 14:00:00,46.0,18.0,64.0,18.0,46.0
2017-03-31 15:00:00,119.0,25.0,144.0,25.0,119.0
2017-03-31 16:00:00,121.0,29.0,150.0,29.0,121.0
2017-03-31 17:00:00,49.0,6.0,55.0,6.0,49.0
2017-03-31 18:00:00,47.0,13.0,60.0,13.0,47.0
2017-03-31 19:00:00,24.0,7.0,31.0,7.0,24.0
2017-03-31 20:00:00,9.0,6.0,15.0,6.0,9.0
2017-03-31 21:00:00,6.0,4.0,10.0,4.0,6.0
2017-03-31 22:00:00,8.0,2.0,10.0,2.0,8.0
2017-03-31 23:00:00,5.0,3.0,8.0,3.0,5.0
2017-04-01 00:00:00,3.0,2.0,5.0,2.0,3.0
2017-04-01 01:00:00,3.0,0.0,3.0,0.0,3.0
2017-04-01 02:00:00,4.0,1.0,5.0,1.0,4.0
2017-04-01 03:00:00,3.0,1.0,4.0,1.0,3.0
2017-04-01 04:00:00,2.0,0.0,2.0,0.0,2.0
2017-04-01 05:00:00,2.0,0.0,2.0,0.0,2.0
2017-04-01 06:00:00,1.0,5.0,6.0,5.0,1.0
2017-04-01 07:00:00,1.0,6.0,7.0,6.0,1.0
2017-04-01 08:00:00,0.0,6.0,6.0,6.0,0.0
2017-04-01 09:00:00,5.0,14.0,19.0,14.0,5.0
2017-04-01 10:00:00,12.0,16.0,28.0,16.0,12.0
2017-04-01 11:00:00,18.0,17.0,35.0,17.0,18.0
2017-04-01 12:00:00,23.0,19.0,42.0,19.0,23.0
2017-04-01 13:00:00,8.0,19.0,27.0,19.0,8.0
2017-04-01 14:00:00,19.0,16.0,35.0,16.0,19.0
2017-04-01 15:00:00,22.0,13.0,35.0,13.0,22.0
2017-04-01 16:00:00,25.0,8.0,33.0,8.0,25.0
2017-04-01 17:00:00,17.0,12.0,29.0,12.0,17.0
2017-04-01 18:00:00,19.0,6.0,25.0,6.0,19.0
2017-04-01 19:00:00,7.0,9.0,16.0,9.0,7.0
2017-04-01 20:00:00,9.0,8.0,17.0,8.0,9.0
2017-04-01 21:00:00,9.0,7.0,16.0,7.0,9.0
2017-04-01 22:00:00,5.0,3.0,8.0,3.0,5.0
2017-04-01 23:00:00,10.0,3.0,13.0,3.0,10.0
2017-04-02 00:00:00,3.0,1.0,4.0,1.0,3.0
2017-04-02 01:00:00,2.0,1.0,3.0,1.0,2.0
2017-04-02 02:00:00,4.0,0.0,4.0,0.0,4.0
2017-04-02 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-04-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-04-02 05:00:00,1.0,1.0,2.0,1.0,1.0
2017-04-02 06:00:00,2.0,0.0,2.0,0.0,2.0
2017-04-02 07:00:00,3.0,4.0,7.0,4.0,3.0
2017-04-02 08:00:00,2.0,0.0,2.0,0.0,2.0
2017-04-02 09:00:00,4.0,3.0,7.0,3.0,4.0
2017-04-02 10:00:00,9.0,10.0,19.0,10.0,9.0
2017-04-02 11:00:00,14.0,12.0,26.0,12.0,14.0
2017-04-02 12:00:00,13.0,18.0,31.0,18.0,13.0
2017-04-02 13:00:00,5.0,11.0,16.0,11.0,5.0
2017-04-02 14:00:00,21.0,13.0,34.0,13.0,21.0
2017-04-02 15:00:00,21.0,13.0,34.0,13.0,21.0
2017-04-02 16:00:00,19.0,17.0,36.0,17.0,19.0
2017-04-02 17:00:00,25.0,14.0,39.0,14.0,25.0
2017-04-02 18:00:00,25.0,11.0,36.0,11.0,25.0
2017-04-02 19:00:00,14.0,9.0,23.0,9.0,14.0
2017-04-02 20:00:00,14.0,10.0,24.0,10.0,14.0
2017-04-02 21:00:00,12.0,4.0,16.0,4.0,12.0
2017-04-02 22:00:00,5.0,3.0,8.0,3.0,5.0
2017-04-02 23:00:00,2.0,2.0,4.0,2.0,2.0
2017-04-03 00:00:00,3.0,0.0,3.0,0.0,3.0
2017-04-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-04-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-04-03 03:00:00,0.0,1.0,1.0,1.0,0.0
2017-04-03 04:00:00,1.0,0.0,1.0,0.0,1.0
2017-04-03 05:00:00,2.0,13.0,15.0,13.0,2.0
2017-04-03 06:00:00,14.0,38.0,52.0,38.0,14.0
2017-04-03 07:00:00,65.0,154.0,219.0,154.0,65.0
2017-04-03 08:00:00,49.0,218.0,267.0,218.0,49.0
2017-04-03 09:00:00,22.0,61.0,83.0,61.0,22.0
2017-04-03 10:00:00,14.0,35.0,49.0,35.0,14.0
2017-04-03 11:00:00,19.0,27.0,46.0,27.0,19.0
2017-04-03 12:00:00,21.0,30.0,51.0,30.0,21.0
2017-04-03 13:00:00,30.0,15.0,45.0,15.0,30.0
2017-04-03 14:00:00,56.0,37.0,93.0,37.0,56.0
2017-04-03 15:00:00,206.0,56.0,262.0,56.0,206.0
2017-04-03 16:00:00,225.0,62.0,287.0,62.0,225.0
2017-04-03 17:00:00,116.0,45.0,161.0,45.0,116.0
2017-04-03 18:00:00,62.0,31.0,93.0,31.0,62.0
2017-04-03 19:00:00,50.0,31.0,81.0,31.0,50.0
2017-04-03 20:00:00,37.0,17.0,54.0,17.0,37.0
2017-04-03 21:00:00,32.0,13.0,45.0,13.0,32.0
2017-04-03 22:00:00,15.0,7.0,22.0,7.0,15.0
2017-04-03 23:00:00,11.0,5.0,16.0,5.0,11.0
2017-04-04 00:00:00,4.0,3.0,7.0,3.0,4.0
2017-04-04 01:00:00,4.0,0.0,4.0,0.0,4.0
2017-04-04 02:00:00,1.0,0.0,1.0,0.0,1.0
2017-04-04 03:00:00,0.0,1.0,1.0,1.0,0.0
2017-04-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-04-04 05:00:00,3.0,3.0,6.0,3.0,3.0
2017-04-04 06:00:00,10.0,32.0,42.0,32.0,10.0
2017-04-04 07:00:00,46.0,130.0,176.0,130.0,46.0
2017-04-04 08:00:00,38.0,199.0,237.0,199.0,38.0
2017-04-04 09:00:00,18.0,38.0,56.0,38.0,18.0
2017-04-04 10:00:00,7.0,29.0,36.0,29.0,7.0
2017-04-04 11:00:00,9.0,21.0,30.0,21.0,9.0
2017-04-04 12:00:00,20.0,12.0,32.0,12.0,20.0
2017-04-04 13:00:00,31.0,25.0,56.0,25.0,31.0
2017-04-04 14:00:00,50.0,26.0,76.0,26.0,50.0
2017-04-04 15:00:00,118.0,38.0,156.0,38.0,118.0
2017-04-04 16:00:00,183.0,37.0,220.0,37.0,183.0
2017-04-04 17:00:00,83.0,25.0,108.0,25.0,83.0
2017-04-04 18:00:00,55.0,15.0,70.0,15.0,55.0
2017-04-04 19:00:00,38.0,13.0,51.0,13.0,38.0
2017-04-04 20:00:00,21.0,7.0,28.0,7.0,21.0
2017-04-04 21:00:00,24.0,9.0,33.0,9.0,24.0
2017-04-04 22:00:00,14.0,3.0,17.0,3.0,14.0
2017-04-04 23:00:00,5.0,1.0,6.0,1.0,5.0
2017-04-05 00:00:00,2.0,1.0,3.0,1.0,2.0
2017-04-05 01:00:00,1.0,0.0,1.0,0.0,1.0
2017-04-05 02:00:00,0.0,0.0,0.0,0.0,0.0
